title,price,item_url,source_list_url
APPLE MACBOOK PRO 15 | 16GB | 256GB SSD | i7 3.4GHZ | RETINA |MONTEREY |WARRANTY,$227.05 to $379.05,https://www.ebay.com/itm/168364245872?itmmeta=01KZTGPFJXXKJBCXWXX79T7RZ5&hash=item27334a8370:g:6BYAAeSwvb1p~0Vi&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuqSDwZbzPTPlwqVUV5O2BLc1%2F%2BQ8vX4JQeZpOK4bVV%2FD19l7dYJwN8pNn8K3myfGJ%2FZjToxUosMpDIN%2FsTDW7oAM6flMb9V5Fdu6XpFREyXY7Q9BvLTfPL4k%2FfhubbgySrEPtnc3H3mqVosrXIoTwwFTqMBbTiebtlbJfQJaHiuCVfwKoBDrGKgzJVBlLEq1Gk9RscfoWVLJou08qTratsnnAGatdjOkK3QPBVf8EjfwRNSqx4YcPzl7S58ZP0We%2BlIJ24UIlc5zNuVwzZyji18%7Ctkp%3ABFBMzPnZ0P5n&var=467866020458,https://www.ebay.com/b/Laptops-Netbooks/175672
NEW Asus ROG Strix G16 G615 Notebook Ultra 9 275HX 32GB RAM 1TB RTX 5070 Ti,"$1,999.99",https://www.ebay.com/itm/327245369875?itmmeta=01KZTGPFJXKZ1F88BGHS85RXDX&hash=item4c31581213:g:ofMAAeSwxtpqR~p-&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuoOxnYssUuovwDWP%2BMVA18DTwqPwzr1Jhx7lcuf8xKuXQcE5wmUZSYzsPGdmUqOKHmsFAUZWcADb3sxdcNvy7QBk88cOn4lDPu%2F15x27RE%2F%2BU8nawTT9sXISfxD1gTNGdU38OZfKIBlp3jRAZsqBIB4vq59rgab1QYd3Hm1fDDMb3iwCU21w9G0AERpg%2F%2BDsL9Zm0iuQKaRErP%2BjDVoytaV6ymU31NbxASbGhmGu51hq2uALDh27S%2FHexyNJSGaW78PyE0PlD53Y%2FQaQB5Cm7O7%7Ctkp%3ABk9SR8z52dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Microsoft Evolve III Maestro 11.6'' 64GB Intel N3450, 1.1GHz, 4GB RAM Laptop",$89.89,https://www.ebay.com/itm/127816748109?itmmeta=01KZTGPFJX6RXVHEJQH4Q77BPC&hash=item1dc278cc4d:g:s~EAAeSwAAxoDbxn&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LurkOj5wX1nH0oKnZCkIAc9DRzz7zdUNGCLUd6Em4rsys6ea%2FI76DBIe4Fjn9oygbNNg9NuwKErBbOSkFjhSVRg00SJBLupMk8SBUXagj0%2FF0kM2ShlkGVFrp9yUEfgFDRqAhRorF8AUMt%2BJy4nDONJbhgsCnfpfLlRE7W9VDVfvYMUfP4n0WraNSk5Olfy9jbFHIHc0Ccwp04efDs8WE1twfRy7Y7%2BTxSvl%2BbFjAKk%2FcC0uijQuwPdUxnwJN3jC7PMFiw%2FSJwYGHr1SvBkWn0Ii%7Ctkp%3ABk9SR8z52dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Latitude 3180  Intel Celeron N4200 1.10GHz, 4GB RAM, 128GB SSD Windows 10",$60.00,https://www.ebay.com/itm/307106655364?itmmeta=01KZTGPFJX4W83RZ2PPRHD7ABF&hash=item4780fbac84:g:Y9MAAOSwoyFn4uUq&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuqrfncqLX%2Bv3UJCb7z03X0N46mPrKTTpu0qC8DDNXMBqWKCXI1bAG%2BdD3GLhDcbRgSo8j%2Fv3C5Py9urq%2BamVn0WOxm%2FWjvNQF74SQZk%2BdIQORlTHRvW0gVhd975Xvqp6Bwf7yLQ1FYFRPqaw2oh3YqMmahpNffhXv2%2Bdnw%2FKnxh2XrVm%2FsAJFFAMsMz6XzwKKkahiQqVgINoLsbVM6HptxCX24dKZ6qzy5tpJyHrUDDzA%3D%3D%7Ctkp%3ABk9SR8z52dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Acer Chromebook 511 R752T-C3M5 11.6"" Touch Intel 1.1Ghz 4GB Ram 32GB SSD",$49.99,https://www.ebay.com/p/11056436136?iid=336641444750,https://www.ebay.com/b/Laptops-Netbooks/175672
"Lenovo - Yoga 7i 2-in-1 - Copilot+ PC - 16"" 2K Touchscreen Laptop - Intel Cor...",$999.99,https://www.ebay.com/itm/326645188810?itmmeta=01KZTGPFJXK0P13WBNPWY8QZD5&hash=item4c0d9208ca:g:AEcAAeSwSwhqcxMz&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LupwnAlM8TfpS8reit%2BZSQtDJvPJmzy6V%2FdqkESY%2FAojJftQfe6CmG3pRrKSzkCWFaDdwJXvZ2rFk5YWfUR8i5%2Bl8DKVy4cfAsL8lSvmf15w%2F7h0AOGLTDNyQc5qqqzQEvI550dQDL7hYG1DpUHAXspCvN6uYHR5umPpspWFHUjZEgSC3vipKYFosN%2BS0ouJUg1sdikkIGHjokdGmtum547Pw7H6hLr5BeoETjhd4sEhOA%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Apple Macbook Air 11"" Laptop | i5 4GB RAM + 128GB SSD | MacOS Big Sur | Light Up",$94.05,https://www.ebay.com/itm/386171547809?itmmeta=01KZTGPFJXXZNSMT3FHYQ19H28&hash=item59e99e30a1:g:fvIAAOSwyntlHwxd&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuqoGtFBVxwyRzkB4rDGfmp%2Bs2HBFIa3aymntUHX5D0DtzM%2ByVGg6uXgi1ge%2B3dP8leOJw3RnCRbSqOxhcDDn9JmohPgQgqraR2g%2B7mkO5bpkGreIViue43zrCwA%2FmrKJZxLDfpEqGrIj5fRTqJxUmdZRM3O1FXKBeAQAD67cwstSdbpgR5%2F4ay50gVM6Ds9%2B%2BPAR2KfnseYmX3ENTp1zbIzXZHc59gR9rn3%2F0UPrGD%2FaA%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"CHUWI GemiBook Pro 14.1"" Intel J4125, 12/16GB RAM 512GB SSD, Windows Laptop",$170.99 to $211.49,https://www.ebay.com/itm/398135201613?itmmeta=01KZTGPFJXV4RK3687ZD8BJ91K&hash=item5cb2b50f4d:g:mdoAAeSwToJqHVEY&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuqlApf65Dk6wg9xtI1bekbTJ1JhF0ZegiyZavQRRNlU94Qg6qoXBZeaBre4%2FA9noSb0bEuq8SQHhZbZRZT6T0VC%2B048g0it4XWJ7gZHXNfmb20KTdlnIA9odkPqsb051KUzA1KjSwSlx2B5IDckW2s7ILA51gCubAuweYCdV1H%2B4jHCXiSFJLUVvavvTLVKzMjGizTcm3ClkUj2aUqCAxU1nRSW6kD5kBIelIyW45L4JhgCVsJ%2F1PbR5Ep16eFU0S8L6jYWm4X7O8cto0y5Ytch%7Ctkp%3ABFBMzvnZ0P5n&var=666414825156,https://www.ebay.com/b/Laptops-Netbooks/175672
Dell Latitude 3500 Laptop 15.6” Laptop Core i5 16GB RAM 256GB SSD Windows 11 Pro,$237.27,https://www.ebay.com/itm/286264158391?itmmeta=01KZTGPFJXX8JN1575ZW20BDDS&hash=item42a6ac68b7:g:B70AAeSwEdBplqwH&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4Luq7eBGijDJorA%2FhQEFnhvAmRC6REyVfLApidUWItkE2MDyJFJoO4nqhsM0fs2SyUj1OF74ksZyMWTe1ixJhGcuFP8HPjMu27RcnhFH3b6lLKBRD%2BlScEgXOA%2Be56px6yxk%2BG6rNpePnovW3%2BOoqz0rOSxwkouKLoclM18mnwNBvJIjJ%2FUK6n0izG%2FDJqei%2Bo5ESCOBbfWhqpcMxatsEA8%2BmeS1JV4X%2FU0m1g2MCKYoqiLF4Qz4SvZMX1IDQ8XRHwa7%2FNbcJ8xFWfuqOe28Omzsq%7Ctkp%3ABFBMzvnZ0P5n,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Latitude 7410 14"" i5-10th Gen, 16GB, 256GB NVME SSD, Healthy BATTERY-Win11P",$229.00,https://www.ebay.com/itm/227171730684?itmmeta=01KZTGPFJX64QY3EVA77BS3JEF&hash=item34e47d84fc:g:LegAAeSwJyRp1rSv&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuoPLka7jBznV3lRJsNd9WWa%2BN%2Bq23P89G1Zq011K9zmm0YjYIRxQ8XJmPCOh77HwGGsq%2BrT8afq93X5vAe2cTPsAyIcKctyBnEVZKks8OYAgR%2BUNLcv5X9cDM6%2BCxoP2IeDDXp0ZV%2F8rFapxmaIEbc6nSrmM0ryp6h7WNwXr%2FoRCdkCAt2kCEgyGm%2BFQplZy4ROnGSTTHzvPjsgT%2BVWhorOyab%2FTgd5JyiwRmdf7xo3uSwbZC7G0pQAfwNr%2BR4sE1LeAPI0vuLgB6K94Jp%2FXDRY%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"New Listing2021 MacBook Pro 16"" M1 Pro 10-Core CPU 3.2GHz 16-Core GPU 32GB RAM 512GB SSD",$899.99,https://www.ebay.com/p/22050305110?iid=158177865589,https://www.ebay.com/b/Laptops-Netbooks/175672
New ListingLenovo ThinkPad T14 Gen 2 i7-1185G7 16GB 1 Slot Open (32GB Max) 512GB SSD Win 11,$250.00,https://www.ebay.com/p/8058013913?iid=318714955327,https://www.ebay.com/b/Laptops-Netbooks/175672
"HP ZBook Firefly 14 G8 14"" 512GB i5-1145G7 WIN11P, Gray",$265.00,https://www.ebay.com/itm/366597492407?itmmeta=01KZTGPFJYWNT3RBQMAN22NBQ7&hash=item555ae9ceb7:g:VPQAAeSwhZtqHy0G&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4Lup44ijeVimGtM0G7fiuMrNf0ifcF8e4BK5ialuivdp6ZCvSDAtHcqZBUafQnggbkTZFN6LDkCMSz4wNbAqdkhvbrZsXySFlJFRk5csfGaB7KHhq9AeWaqNgvMC0UczHhehuZjaUT5PKMhFiALFtuuIg2ZqDD%2FpGxlTAAjlZt3lYJkU97eshwydqEZ%2B%2BvYiUOokpjXtwZgONShV9IPdkEnQRAgwyCXL8jJzjr5cjOAFK0dBL84rauC3WB4XLaE%2BqY%2FdTIe10mwUaj1TbfHHXr7Xj%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"HP - OmniBook 3 17.3"" Full HD Laptop - Intel Core Ultra 7 (2025) - 16GB Memor...",$799.99,https://www.ebay.com/itm/327190241522?itmmeta=01KZTGPFJYQANX0Y607VV3R8CW&hash=item4c2e0ee0f2:g:YYQAAeSw7-lqdbE-&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LurJc9H6t%2FMreBT2muhnYog4Mzi4j56rUERO9ELmRwl43VMf24F6bCZD4o76rm8c3RWxSIFt70gGNr9%2FFReWB3DWYldHoRaQxX9gk9KcfMswt4MyklUprljXPCk%2Fl%2BgCq9Q7mRf0TjKGDPvOXzk4uDHDDb49tKKAgTSR9OPLoQL0XH06BPmxgHDcnXMMFKYQz1vyIzp1uwPaHUcKkORLk06BnkqRuQNCzMtXtdpM%2BprlKQ%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
2020 Apple M1 MacBook Air 13 8GB/256GB SSD - (Silver) A2337 w/1 Year Warranty,$348.94,https://www.ebay.com/p/21042411802?iid=145655227460,https://www.ebay.com/b/Laptops-Netbooks/175672
"Apple Macbook Air  13"" M5 Chip 16GB RAM 512GB SSD  8-core GPU Midnight MDHE4LL/A","$1,099.00",https://www.ebay.com/itm/366323625617?itmmeta=01KZTGPFJYZ5CVWMQBRZM5QM6K&hash=item554a96ee91:g:wegAAeSw2MxqY-R5&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LupNcyNkZo0GYGSGqEb7zZLFjJ14wWa7vbb5cwBRHwkoDbRllgZxqg86FYh7ZW9pAqSuoPDkrVtKVfkhcxqY29lPVWedJ6AI%2F4X7jTJNB0ziqh28LaKsIPdBfINaBdmxxvrczYVbzloBuC73Z3A5jMDf9d2R4KIcNy5q1iA3ZxSpQi0KngXWzzz%2BaJJXVXfvh1A36OGyq7tKCLsGlIMQy3lfkIcGE3LwM8u3r%2FqtMg7ivg%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Lenovo Chromebook 500e Gen 3 Touchscreen Laptop 11.6"" Intel 4GB 32GB SSD Chrome",$69.99,https://www.ebay.com/itm/254075847053?itmmeta=01KZTGPFJYRE5S53JEJWAV1KT2&hash=item3b2819c18d:g:w5sAAeSwRT1qV5HF&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuplwaaYCQZ4WsHbnpxDea1g4CCTEDAuykbjFfrGe0kFahbXkBISzOLDZYNx%2BR3WfzZDOhJEKpVvKcOTuZjhPiIvwMccz9DHtf2VI44Ij0GHUDwzGv9fFjzZO6vLsucF0nJhphQLBcCWg2jwyW%2Bc%2Bpm3LZ5f8MTnkAdMokH8AfmboP7xvdwgjW54QYFfUxNGFDAXF9qvRkFPNszxw4gysOYiPCqZtYDagMNFjRY6jOnvPKHxBNwGdFG%2FFQoMHgM3tqXDbQU4%2FqgTZSNENeMIcypM%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Plus 16"" Touchscreen Laptop - Intel Core Ultra 9 , 32GB RAM, 1TB SSD, Win11",$899.00,https://www.ebay.com/itm/336731799510?itmmeta=01KZTGPFJY97XEHFY2TXMRDDEM&hash=item4e66c77fd6:g:rjAAAeSwxtpqTGkm&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuokjS5fg48uxk6eYsymCe6xCMnR6S6N1xaCnPCB82rjlarBj0IbQgkMqC%2Bfy2go1o6E1GGHuff%2BfSLtd4ND1Cx9TdlVrJa%2BTzYfsSAvtZOMBkXts8Jd0aFCzn5AlWEhWjQ3BouAJbJ8S69YBbfMqeWQMFQ3oo1dDyw0%2BeqfnBUX2Zo%2BFhbEq07MmkijKO%2F1SStEh64VqQXZoPevLsDcJ2fTQyNiZrTks5Z9ZXM8TmThCQ%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Lenovo - IdeaPad Slim 3i 15.3"" 2K Touchscreen Laptop - Intel Core 7 350 2026 ...",$699.99,https://www.ebay.com/itm/206386605350?itmmeta=01KZTGPFJY7DYHDZYSQQV6Z6VH&hash=item300d99ad26:g:TeMAAeSwlC5qegwc&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4Luog4ejdXMqmGMYo9OsNJwFvKe%2B5ncmqKg9iCLdkyaoRbFN2AxZKq0rqoLx8kdBQX0OaCm9xmcZW87UA2SoN%2B34WzA0TkKMhzeLUF1KrtZCnj3F3mPMjcD1wH5A%2FFpFsKse%2BSZ%2BgeuGzvbRMiXAsuPHo%2FTT6hRTw3sQBk39RHE8Y92xgpyONqo4whCNEx61OJeQ5jpOIzlpsFItSJZvnvc1hwmEeW5Bz8A%2FNH4VvuPUoDgQD%2BAqkonKfTjAFegmRJeRilMiNh73qg7%2FBy6lfC78h%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"New Listing15.6"" Intel Core i5 6th Gen 16GB RAM 256GB SSD 1080p Silver Laptop",$180.00,https://www.ebay.com/itm/800495570527?itmmeta=01KZTGPFJYPP2ADM15H6F7C8EZ&hash=itemba61410e5f:g:tacAAeSwk-9qfAMm&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuqsQamHp5L8pTvLUUW6vzOqn1QjBgFw0gN%2FFcxW8j3ezc9JpVJyrc3wcL6Udb2elIWYODbLepaL8mvJX7rcW6VIUaTLQO1pZvLjNJzgfl9bN2CqSXz9UA5UzqSuM0WbaS0QJIs0zKjR540mA3lY1sMpbEPLTQtc3VaK9r9ixsdPovcMTxSAZfuVCXpObDZbWvHhoB%2BCrHiv8eIb6xO2m9OOX859AlTOJqJW%2BXkK584ZQpZ367JPCWq20FzkiyRNpPe331JgJ1XCq0rWWAxWyK9m%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Lat 5420 - 14"" FHD - i5-1145G7 - 16GB - 256GB SSD - Win 11 Pro-Grade B",$154.00,https://www.ebay.com/itm/178360163542?itmmeta=01KZTGPFJY02D0TE1R13NZQA0H&hash=item2987181cd6:g:Fc0AAeSwU9Bp6O7Y&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4Lup76X8eX%2FaI%2Bp%2FBcBKvY6xj3b9aWUrCH0LE8xPSu9OLQuXR9OHM0sAfWgyfbsc7f1Y7ormzVp3jOe9NQIeZ%2BuYm7z9Nr3cQSc%2BFiNXTmPq5D%2FNP7ZpMHeevE6aQ9CmmBGUZDro2quH1kG1qs4TqZJb4cZTe%2BI8DukXGWh93eYWkRd4zuKryjumwL075worxwhbe3vTM6bIq7vdsp3WmGW0MZQHg4LUAkdSc8z9Kmasbtw%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"2020 Apple MacBook Pro 13"" i7 2.3GHz/32GB/512GB - (Space Gray) A2251 w/Warranty",$394.66,https://www.ebay.com/itm/376847356927?itmmeta=01KZTGPFJYDE10BJ3058NJ3MFY&hash=item57bdda53ff:g:p0AAAeSwOw9pYCba&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuoJvdYv3pf%2BhN6vGX2mYMMxFLh%2FMRutsan6JbYBUQvCbwCfAAckvTUhBGRhE8wL7MAfI8M3wcWSIa%2FqQmDJyY69CWQOq5EdL5loZGfJJmmgKxcq6us%2BJTghOeeN10E5NvnNaC18KaRymCW3VVXFsYpe5m59OC3V32w14ZMuzhGJ2vSwx6ogTeaQHrRB2YQ2bJKX7qr5a5k%2Fub46ZCvhQNlleR4XDKJl4Ia7sRhqM9ovaw%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
Getac V110G6 Rugged Quad Core 1.60GHz i5-10210U 256GB SSD 16GB RAM POOR Battery,$210.00,https://www.ebay.com/itm/147472472326?itmmeta=01KZTGPFJY7H1QY9V4YBN08V6J&hash=item22560b5906:g:CdwAAeSwzM5qX3L2&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuoPO6mFa5eP0mRzrfcAL6RbMEukl4IKs7qY6Sv3pvlzbC%2B9WvFNy5pG8%2FC6Vlkso8%2Fk6QDZI01aqAcJOHpncLcRNEffDNdmME9seGTZ8ZUnZVXKqfEXWCIndjQSRut02dHK2cuTHhNhA3023jixuo9UszNPF%2F%2BHw3nn4lVz%2Fpim2pmJMCh%2FbhkbnoVKBYUkSzFTK5IMekdMQJNUC0tech9vLzOZTR4mkK0sO1hDqmqlgQ%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Latitude 5289 2-in-1 12.3"" i5-7600U@2.8GHz, 8GB RAM, 256GB, Win 11 Pro",$179.99,https://www.ebay.com/itm/177800317663?itmmeta=01KZTGPFJZ7Z734R7HCFN9Y3CD&hash=item2965b98adf:g:UmAAAeSwhPZpcvz~&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LupRnu6MYdCIG7sQCkCnvwLvsAlQJEvqu1x5ZM7f69KbYFGsatr4wfifAXADypuBLggLPIN%2Bm8W1dCE9vt1X4vtFwMIY0vJ0ZN5Vmv8jCkCx7GJRfZidVRrvzssGcvrR11sABr3R%2FkCrpg9s%2B6ZRlz5KlG7xx%2BBi3d7vBiirKRdqnlqThEoHWUl7%2FAkDQa%2BdzKyvJIs0jyCKdWK4XyyLD5cEtNSDSKbvg2CyAXomTZTe9g%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Apple MacBook Pro 14"" M1 Pro (2021) 16GB 1TB Space Gray | Refurbished - Good",$630.90,https://www.ebay.com/itm/236998020069?itmmeta=01KZTGPFJZDBNYBX5ACYKRGJ0X&hash=item372e2ecbe5:g:EUMAAeSwvgtqeiWA&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4LuoJCCxNBWGvvCjPbTc83OBO41h%2FU9bbI%2Fdsxs%2F%2BAK07IPLbwGk5RbDq3kMS%2B16tOpkb%2BW4%2F3jcKrnASIKbgWfod6lWautn6xOjS74HU9GwcC7QJAaTmztdR76yKtBEuOzHNUrm5zoU%2B11Wc4ME4qjY4%2F1kB%2BvXhpklMSfkiOElJmuTmOio%2F%2BiPmutCOLXDt1yoyARberDvyUwqHm%2BATqUcVTUadGMOxthhcfbPPz4nAAA%3D%3D%7Ctkp%3ABk9SR8752dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"Lenovo ThinkPad T590 15"" Laptop i7 8th 256GB SSD 8GB RAM Win 11 Pro (SNB)",$159.95,https://www.ebay.com/itm/198434166113?itmmeta=01KZTGPFJZGSKWWRJYKM4EPE68&hash=item2e33991561:g:KD0AAeSwgzRpldM~&itmprp=enc%3AAQALAAAAwDKQclQvzFwZQpmMrsO4Luo57sP6QTUXdCYM2uIzVU3hD5%2FtRv0HHqulPRYSwYWWeZOKtdEjkRjrbTsdIVE5c9Hnvft1IEDI%2BCnnM4xu6KXp%2BUxfa367S%2BbMosdwj7vt6cFeyoTuq3Kn%2FPT4A775OS9mIHIZAhKV8zrwQJY2goH71V3czjzntqf7qy1F6kUWLiVtsMcDkL1%2BbF2g9TOvbXvCy6XYazRIB5iUxgiqepS13dPAdQtUpFsVv5rO%2BY5kCg%3D%3D%7Ctkp%3ABk9SR9D52dD-Zw,https://www.ebay.com/b/Laptops-Netbooks/175672
"2020 Apple M1 MacBook Air 13"" 3.20GHz/8GB/256GB SSD (Space Gray) - A2337",$307.85,https://www.ebay.com/p/21042411802?iid=146022523482,https://www.ebay.com/b/Laptops-Netbooks/175672
Panasonic  CF-31 MK6 7th GEN Core i5  WIN11 PRO  16GB 1TB SSD WWAN/LTE  BLUE,$588.88,https://www.ebay.com/itm/236562781518?itmmeta=01KZTGPFJZ0NQCP2RPPGP20G77&hash=item37143d954e:g:0OMAAeSwqxlpWTLC&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LuocBg2C6zHQ1bqF9vEgwrDaoGoJZmBYTiEGaJZ3LzPcghK%2FVINWVCh8WLc2AWV1sOUEmquYt5Wd%2BsMHeSyCpdTGT4TElWXYYsCP%2FyvFtnYqwJK%2BR1JI8Cc947dA0gH%2B1dflVjMqFMkDZxP2m96ZXjbHFvvkhWhA%2F8uds2lNiHC0cYCsJl4hSZEGOwBpgveijPnecu0tzCnuizfYvaPgO9yHT26OPvfx1mh7LKd3PjGPIjze575GGkyEOSMECas1sdf%2FomLMTG%2FrTGHzfSR%2FAHNH%7Ctkp%3ABFBM0PnZ0P5n,https://www.ebay.com/b/Laptops-Netbooks/175672
"Dell Latitude 3300 13.3"" Laptop Intel Core i5 16GB RAM 256GB SSD Windows 11 HDMI",$201.55,https://www.ebay.com/itm/283951308518?itmmeta=01KZTGPFJZJ5DSDSQ287SCFBPA&hash=item421cd11ee6:g:yVkAAeSwKzZqVfXt&itmprp=enc%3AAQALAAAA4DKQclQvzFwZQpmMrsO4LurPxvVVaMfjEz2T4XknmZ%2BjgIXa6LKIvU8eKJHg6zPB6kkUIZhZBI8G%2FhAP5Th9DwDirHzbHwlih0b5u1cjKYWLR62psNS2VB%2Bh%2FS7pQ1zWp6bZPujWiC%2B4DTZcgyYlcv9opTT9wior%2FLnn9VHa1BeiT2uFjs566NGXvszWrD7DqCF4Rb%2BmAuoE0A7yAt7IJv9my5GBIE%2FvjNdCo92hei%2BQm0RGe4HLqCIioKP8FliAunRtykBKlYB5NRKbA9D15%2FxdyTDuAoFgxkk6X5ffwVH%2B%7Ctkp%3ABFBM0PnZ0P5n,https://www.ebay.com/b/Laptops-Netbooks/175672
